loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts
LD001669,MOMBASA,PMS,Summit Downstream Ltd,TRK-267,35500,2815704.5,2851218.3,28/06/2026 13:36
LD001670,mombasa,AGO,Pioneer Fuels Kenya,TRK-233,34900,4432827.2,4467728.5,2026-06-28 21:12
LD001671,Msa,IK,Baraka Downstream,TRK-569,22700,2747031.3,2769738.6,2026-06-28 14:50
LD001672,MOMBASA,AGO,Tsavo Energy Group,TRK-182,29600,3616881.8,3646480.9,2026-06-28 09:12
LD001673,mombasa,AGO,Nyanza Petroleum Co,TRK-668,36000,1299840.2,1335837.9,2026-06-28 18:05
LD001674,MOMBASA,AGO,Delta Oil Marketers,TRK-503,25600,1086582.2,1112175.2,28/06/2026 16:06
LD001675,Msa,AGO,Nyanza Petroleum Co,TRK-198,21500,3723813.2,3745313.4,2026-06-28 19:45
LD001676,nrb,PMS,Mara Fuels,TRK-939,30400,4929930.3,4960335.5,28/06/2026 09:25
LD001677,NAIROBI,AGO,Pioneer Fuels Kenya,TRK-723,34600,2756522.6,2791122.0,2026-06-28 16:31
LD001678,nrb,PMS,Rift Valley Fuels Ltd,TRK-869,33200,3805996.4,3839194.5,2026-06-28 15:32
LD001679,nrb,AGO,Equator Fuels,TRK-409,27300,1220406.1,1247700.8,2026-06-28 09:31
LD001680,nrb,PMS,Baraka Downstream,TRK-496,34900,3564344.4,3599231.9,2026-06-28 10:27
LD001681,Nairobi,PMS,Tsavo Energy Group,TRK-629,25000,3101273.1,3126271.3,28/06/2026 18:11
LD001682,Nairobi,AGO,Horizon Oil Marketers,TRK-514,25700,3730046.9,3755735.8,2026-06-28 16:43
LD001683,nrb,PMS,Kilele Fuels,TRK-769,30600,3861289.2,3891884.7,28/06/2026 21:24
LD001684,Ksm,AGO,Aberdare Oil Traders,TRK-218,20200,1558769.5,1578963.8,28/06/2026 14:27
LD001685,Kisumu,AGO,Mara Fuels,TRK-473,31500,4891174.8,4922674.8,2026-06-28 20:45
LD001686,Kisumu,IK,Summit Downstream Ltd,TRK-181,33900,3947305.8,3981207.7,2026-06-28 22:48
LD001687,KISUMU,PMS,Amani Petroleum,TRK-845,28000,3291042.1,3319038.4,28/06/2026 13:12
LD001688,KISUMU,PMS,Horizon Oil Marketers,TRK-571,30700,2335609.9,2366299.8,2026-06-28 14:02
LD001689,Kisumu,AGO,Uhuru Energy Partners,TRK-403,24100,3524197.6,3548309.9,28/06/2026 16:16
LD001690,Eld,PMS,Rift Valley Fuels Ltd,TRK-404,25500,3185905.4,3211407.0,2026-06-28 16:26
LD001691,Eldoret,AGO,Savannah Petroleum,TRK-505,21500,4026586.2,4048079.8,2026-06-28 16:46
LD001692,ELDORET,PMS,Baraka Downstream,TRK-541,23000,1736994.6,1759996.3,28/06/2026 08:08
LD001693,Eldoret,IK,Amani Petroleum,TRK-141,20900,3351193.8,3372094.3,28/06/2026 12:58
LD001694,Eldoret,PMS,Horizon Oil Marketers,TRK-842,33100,2306955.6,2340052.6,28/06/2026 09:38
LD001695,ELDORET,IK,Summit Downstream Ltd,TRK-864,25600,3385386.0,3410989.7,2026-06-28 14:27
LD001696,Eld,AGO,Equator Fuels,TRK-410,29300,3966736.5,3996043.5,2026-06-28 18:07
LD001697,NAKURU,AGO,Pioneer Fuels Kenya,TRK-878,34300,3757668.5,3791973.4,28/06/2026 06:23
LD001698,NAKURU,AGO,Amani Petroleum,TRK-719,24900,4036955.9,4061850.4,2026-06-28 10:17
LD001699,NAKURU,AGO,Uhuru Energy Partners,TRK-900,29900,1309646.2,1339535.5,2026-06-28 13:00
LD001700,Nakuru,PMS,Mara Fuels,TRK-330,25300,3409025.2,3434326.1,28/06/2026 19:38
LD001701,NAKURU,PMS,Crescent Oil Ltd,TRK-702,25200,4107575.0,4132776.0,28/06/2026 14:46
LD001702,NAKURU,AGO,Highland Energy Co,TRK-448,32900,3691326.8,3724224.0,28/06/2026 20:59
LD001703,Nakuru,AGO,Delta Oil Marketers,TRK-814,28000,4801228.1,4829225.7,28/06/2026 09:29
LD001704,NAKURU,PMS,Pioneer Fuels Kenya,TRK-746,35300,1839672.2,1874971.9,28/06/2026 06:42
LD001705,NAKURU,PMS,Coastline Energy Ltd,TRK-422,32600,4098288.3,4130891.1,28/06/2026 21:23
LD001706,Nakuru,PMS,Zenith Petroleum,TRK-525,20800,2934298.3,2955091.9,28/06/2026 10:39
LD001707,KISII,AGO,Summit Downstream Ltd,TRK-234,22300,4035907.3,4058211.7,2026-06-28 20:15
LD001708,Kisii,PMS,Horizon Oil Marketers,TRK-282,22300,3583711.6,3606011.6,28/06/2026 11:13
LD001709,KISII,AGO,Equator Fuels,TRK-713,23700,1627041.7,1650746.0,28/06/2026 16:48
LD001710,KISII,AGO,Mara Fuels,TRK-645,32100,2237850.3,2269958.7,2026-06-28 08:42
LD001711,Kisii,AGO,Kilele Fuels,TRK-560,27200,2621886.7,2649081.9,2026-06-28 20:48
LD001712,Kisii,PMS,Mara Fuels,TRK-771,29000,2009291.0,2038284.2,2026-06-28 05:34
LD001713, Kisii ,PMS,Uhuru Energy Partners,TRK-129,34600,2062742.3,2097345.8,2026-06-28 18:26
LD001714,Kisii,PMS,Crescent Oil Ltd,TRK-518,22700,4873307.8,4896009.1,28/06/2026 21:05
LD001715,Kisii,AGO,Delta Oil Marketers,TRK-479,27200,4782860.4,4810054.5,28/06/2026 10:36
LD001716,Kisii,AGO,Tsavo Energy Group,TRK-840,23000,2214940.2,2237945.5,2026-06-28 11:54
LD001717,Kisii,AGO,Baraka Downstream,TRK-131,21500,1575471.9,1596971.0,28/06/2026 11:20
LD001718, Kisii ,AGO,Tsavo Energy Group,TRK-612,32700,1565534.2,1598229.6,2026-06-28 19:15
LD001719,Kisii,AGO,Tsavo Energy Group,TRK-839,22100,3573715.8,3595813.4,2026-06-28 15:55
LD001720,Msa,AGO,Amani Petroleum,TRK-982,25900,1917574.0,1943479.4,2026-06-29 18:55
LD001721,Mombasa,AGO,Highland Energy Co,TRK-895,23500,1218772.7,1242271.4,29/06/2026 13:56
LD001722,Mombasa,AGO,Summit Downstream Ltd,TRK-842,28200,1562367.7,1590561.5,29/06/2026 06:18
LD001723,Mombasa,PMS,Kilele Fuels,TRK-227,26800,2366995.4,2393805.1,2026-06-29 21:40
LD001724,mombasa,AGO,Tsavo Energy Group,TRK-772,23600,1527227.3,1550825.6,2026-06-29 08:46
LD001725,Mombasa,IK,Aberdare Oil Traders,TRK-757,34200,2100099.1,2134301.6,29/06/2026 20:13
LD001726,mombasa,AGO,Nyanza Petroleum Co,TRK-450,33100,2793385.9,2826483.9,29/06/2026 20:48
LD001727,Mombasa,PMS,Aberdare Oil Traders,TRK-708,27800,1870994.8,1898795.5,2026-06-29 19:44
LD001728,mombasa,PMS,Nyanza Petroleum Co,TRK-677,21600,2797098.2,2818694.3,29/06/2026 14:01
LD001729,mombasa,PMS,Coastline Energy Ltd,TRK-550,35000,4811337.6,4846340.8,2026-06-29 10:36
LD001730,mombasa,AGO,Crescent Oil Ltd,TRK-493,27600,4502740.5,4530333.8,2026-06-29 09:09
LD001731,mombasa,PMS,Coastline Energy Ltd,TRK-112,24300,1014809.6,1039107.4,29/06/2026 11:37
LD001732,mombasa,AGO,Delta Oil Marketers,TRK-274,25100,4165451.7,4190546.7,2026-06-29 21:25
LD001733,Msa,AGO,Amani Petroleum,TRK-986,30900,2198225.3,2229120.8,2026-06-29 21:20
LD001734,Nairobi,AGO,Delta Oil Marketers,TRK-114,23800,3609124.5,3632924.0,29/06/2026 20:11
LD001735,Nairobi,PMS,Baraka Downstream,TRK-896,26500,3384174.4,3410673.2,2026-06-29 11:14
LD001736,NAIROBI,PMS,Rift Valley Fuels Ltd,TRK-966,33100,4997401.2,5030503.4,2026-06-29 19:36
LD001737,Nairobi,PMS,Horizon Oil Marketers,TRK-619,23400,2060683.0,2084084.1,29/06/2026 06:25
LD001738,Nairobi,AGO,Highland Energy Co,TRK-917,34700,3011502.1,3046202.5,29/06/2026 22:54
LD001739,NAIROBI,AGO,Aberdare Oil Traders,TRK-287,32700,1542983.4,1575680.9,2026-06-29 12:15
LD001740,Nairobi Depot,AGO,Savannah Petroleum,TRK-372,21600,2086870.4,2108466.2,2026-06-29 19:11
LD001741,NAIROBI,AGO,Baraka Downstream,TRK-162,33100,2513262.4,2546361.1,2026-06-29 07:57
LD001742,Nairobi,PMS,Horizon Oil Marketers,TRK-900,35700,3518734.4,3554431.1,29/06/2026 20:29
LD001743,nrb,AGO,Delta Oil Marketers,TRK-185,26700,1666154.1,1692852.4,2026-06-29 07:12
LD001744,nrb,PMS,Delta Oil Marketers,TRK-109,20900,1481512.6,1502411.7,2026-06-29 11:38
LD001745,nrb,AGO,Equator Fuels,TRK-750,29300,4715053.7,4744359.8,2026-06-29 19:49
LD001746,KISUMU,PMS,Aberdare Oil Traders,TRK-280,21000,3444566.1,3465566.0,29/06/2026 18:38
LD001747,Ksm,AGO,Highland Energy Co,TRK-381,35700,2443225.2,2478925.2,29/06/2026 14:16
LD001748,Ksm,AGO,Tsavo Energy Group,TRK-426,22000,3328949.8,3350958.1,29/06/2026 08:48
LD001749,KISUMU,AGO,Uhuru Energy Partners,TRK-196,24800,1137612.8,1162417.6,29/06/2026 10:04
LD001750,Kisumu,AGO,Tsavo Energy Group,TRK-211,25500,2561182.2,2586684.0,2026-06-29 22:52
LD001751,KISUMU,PMS,Amani Petroleum,TRK-801,34300,4254435.3,4288730.4,2026-06-29 14:20
LD001752,Kisumu,AGO,Tsavo Energy Group,TRK-505,34600,1617663.0,1652267.2,2026-06-29 09:20
LD001753,Ksm,AGO,Amani Petroleum,TRK-769,30000,1115204.7,1145198.0,29/06/2026 10:20
LD001754,KISUMU,AGO,Aberdare Oil Traders,TRK-976,27200,2381058.2,2408262.5,29/06/2026 13:14
LD001755,KISUMU,PMS,Zenith Petroleum,TRK-422,22800,3487923.2,3510726.3,29/06/2026 15:46
LD001756,Kisumu,PMS,,TRK-513,30600,2373511.2,2404106.9,29/06/2026 17:48
LD001757,Kisumu,PMS,Aberdare Oil Traders,TRK-821,20300,3759165.0,3779465.8,2026-06-29 09:29
LD001758,KISUMU,AGO,Zenith Petroleum,TRK-537,27000,3100615.6,3127618.2,29/06/2026 13:18
LD001759,KISUMU,AGO,Equator Fuels,TRK-550,23200,4002176.7,4025373.6,2026-06-29 11:51
LD001760,KISUMU,PMS,Delta Oil Marketers,TRK-707,34000,2076759.0,2110761.2,2026-06-29 10:20
LD001761,Eld,AGO,Delta Oil Marketers,TRK-721,26100,1711536.2,1737632.2,29/06/2026 17:44
LD001762,ELDORET,PMS,Mara Fuels,TRK-478,21100,3312873.5,3333963.6,29/06/2026 06:40
LD001763,Eld,PMS,Lakeview Energy,TRK-893,29600,3955721.8,3985322.0,29/06/2026 09:56
LD001764,Eldoret,AGO,Coastline Energy Ltd,TRK-675,20800,3804576.9,3825374.5,29/06/2026 09:37
LD001765,ELDORET,PMS,Aberdare Oil Traders,TRK-936,20900,4646911.4,4667811.7,2026-06-29 22:48
LD001766,ELDORET,PMS,Mara Fuels,TRK-469,27100,1522690.5,1549800.0,2026-06-29 07:55
LD001767,Eld,PMS,Kilele Fuels,TRK-303,24700,4475836.4,4500544.3,29/06/2026 19:14
LD001768,ELDORET,PMS,Horizon Oil Marketers,TRK-537,29900,1326719.1,1356622.5,29/06/2026 05:08
LD001769,ELDORET,AGO,Amani Petroleum,TRK-679,23500,2001361.1,2024860.4,2026-06-29 21:03
LD001770,ELDORET,IK,Highland Energy Co,TRK-688,27800,4739572.2,4767378.5,2026-06-29 15:50
LD001771,Eld,AGO,Horizon Oil Marketers,TRK-917,30200,4594670.8,4624865.0,2026-06-29 07:35
LD001772,Eld,AGO,Equator Fuels,TRK-885,34900,2834820.5,2869719.8,29/06/2026 19:39
LD001773,Nakuru,AGO,Baraka Downstream,TRK-174,32400,1881881.9,1914280.3,29/06/2026 19:28
LD001774,Nakuru,AGO,Rift Valley Fuels Ltd,TRK-400,34800,3841687.3,3876481.5,29/06/2026 18:56
LD001775,Nakuru,PMS,Uhuru Energy Partners,TRK-976,26700,3069088.7,3095782.5,29/06/2026 12:20
LD001776,Nku,AGO,Pioneer Fuels Kenya,TRK-832,29400,1437929.5,1467334.3,2026-06-29 11:49
LD001777,Nku,PMS,Coastline Energy Ltd,TRK-126,35500,1699140.0,1734633.7,2026-06-29 09:13
LD001778,Nakuru,AGO,Lakeview Energy,TRK-422,31500,4107285.5,4138789.2,2026-06-29 22:22
LD001779,NAKURU,PMS,Aberdare Oil Traders,TRK-322,30800,3457997.8,3488791.9,2026-06-29 10:27
LD001780,Nku,PMS,Summit Downstream Ltd,TRK-988,35800,2557559.1,2593355.2,2026-06-29 19:07
LD001781,NAKURU,PMS,Summit Downstream Ltd,TRK-889,31700,3738900.7,3770597.3,2026-06-29 19:28
LD001782,Nakuru,PMS,Pioneer Fuels Kenya,TRK-224,24500,2644509.1,2669005.4,2026-06-29 10:32
LD001783,NAKURU,PMS,Crescent Oil Ltd,TRK-424,23700,1078605.9,1102299.5,2026-06-29 20:47
LD001784,Nku,PMS,Amani Petroleum,TRK-361,20100,3721002.8,3741096.6,2026-06-29 07:51
LD001785,Nakuru,IK,Summit Downstream Ltd,TRK-509,33200,1586433.2,1619635.4,29/06/2026 05:00
LD001786,Nku,PMS,Lakeview Energy,TRK-968,29900,1179442.2,1209339.7,29/06/2026 14:53
LD001787,NAKURU,PMS,Summit Downstream Ltd,TRK-116,30000,2235670.9,2265677.3,29/06/2026 07:41
LD001788,Kisii,PMS,,TRK-631,21900,4376743.6,4398640.5,2026-06-29 12:11
LD001789, Kisii ,AGO,Crescent Oil Ltd,TRK-987,22200,3080927.8,3103133.8,29/06/2026 06:03
LD001790, Kisii ,PMS,Tsavo Energy Group,TRK-278,25500,1862439.1,1887944.6,2026-06-29 18:52
LD001791,KISII,AGO,Horizon Oil Marketers,TRK-130,33000,1868412.9,1901415.4,2026-06-29 10:23
LD001792,Kisii,PMS,Aberdare Oil Traders,TRK-129,22400,4763505.1,4785905.3,29/06/2026 16:58
LD001793, Kisii ,PMS,Baraka Downstream,TRK-147,22900,3269772.8,3292674.7,29/06/2026 20:02
LD001794,Kisii,AGO,Tsavo Energy Group,TRK-457,24400,2598632.0,2623031.5,2026-06-29 21:10
LD001795, Kisii ,PMS,Delta Oil Marketers,TRK-525,35700,3145881.6,3181573.1,29/06/2026 07:07
LD001796,Kisii,PMS,Delta Oil Marketers,TRK-363,31200,1057491.8,1088691.9,29/06/2026 05:19
LD001797, Kisii ,AGO,Horizon Oil Marketers,TRK-866,20800,3397434.3,3418236.2,2026-06-29 16:39
LD001798, Kisii ,PMS,Baraka Downstream,TRK-184,34500,3854825.0,3889324.3,2026-06-29 21:08
LD001799,KISII,AGO,Crescent Oil Ltd,TRK-331,33100,3669327.4,3702429.1,2026-06-29 14:56
LD001800, Kisii ,AGO,Kilele Fuels,TRK-632,23400,2293771.4,2317169.0,29/06/2026 14:21
LD001801, Kisii ,AGO,Uhuru Energy Partners,TRK-248,33100,3146102.4,3179200.6,2026-06-29 09:20
LD001802,Mombasa,AGO,Savannah Petroleum,TRK-286,21300,3572244.0,3593546.2,2026-06-30 17:40
LD001803,Msa,AGO,Summit Downstream Ltd,TRK-685,32200,3339723.6,3371925.0,30/06/2026 12:10
LD001804,Msa,AGO,Pioneer Fuels Kenya,TRK-319,35000,1826137.6,1861133.1,30/06/2026 11:40
LD001805,mombasa,AGO,Aberdare Oil Traders,TRK-626,31800,4465804.3,4497614.6,30/06/2026 08:47
LD001806,Msa,IK,Mara Fuels,TRK-599,33000,2042700.6,2075701.9,2026-06-30 10:16
LD001807,mombasa,AGO,Amani Petroleum,TRK-900,24800,1002510.1,1027309.5,30/06/2026 15:48
LD001808,Mombasa,AGO,Horizon Oil Marketers,TRK-568,27200,1407567.0,1434767.4,2026-06-30 22:08
LD001809,Mombasa,AGO,Zenith Petroleum,TRK-546,20300,3464731.9,3485028.9,2026-06-30 14:08
LD001810,Mombasa,PMS,Baraka Downstream,TRK-327,24400,2280226.9,2304628.3,2026-06-30 21:12
LD001811,Mombasa,AGO,Crescent Oil Ltd,TRK-676,32200,4208996.7,4241190.2,30/06/2026 16:33
LD001812,MOMBASA,AGO,Zenith Petroleum,TRK-796,20700,2156546.9,2177237.8,2026-06-30 21:10
LD001813,mombasa,AGO,Crescent Oil Ltd,TRK-307,27200,1467932.2,1495138.0,2026-06-30 09:34
LD001814,Msa,IK,Summit Downstream Ltd,TRK-531,29300,1315719.4,1345018.6,30/06/2026 17:18
LD001815,mombasa,PMS,Lakeview Energy,TRK-669,23100,2898177.4,2921270.5,2026-06-30 14:00
LD001816,NAIROBI,IK,Uhuru Energy Partners,TRK-592,29400,4187446.3,4216839.6,2026-06-30 07:03
LD001817,NAIROBI,PMS,Uhuru Energy Partners,TRK-298,25500,4221865.1,4247362.9,30/06/2026 10:41
LD001818,NAIROBI,PMS,Summit Downstream Ltd,TRK-857,28900,3351609.3,3380508.5,2026-06-30 13:08
LD001819,Nairobi Depot,PMS,Mara Fuels,TRK-220,35000,3904245.3,3939248.5,2026-06-30 13:48
LD001820,nrb,AGO,Kilele Fuels,TRK-227,28900,4913323.2,4942235.2,2026-06-30 20:14
LD001821,nrb,PMS,Aberdare Oil Traders,TRK-141,32400,1425063.6,1457460.7,30/06/2026 15:56
LD001822,nrb,PMS,Pioneer Fuels Kenya,TRK-826,27200,1841838.7,1869041.2,30/06/2026 19:27
LD001823,Nairobi Depot,PMS,Crescent Oil Ltd,TRK-985,31000,4509238.9,4540236.6,2026-06-30 08:05
LD001824,Nairobi,AGO,Uhuru Energy Partners,TRK-753,24800,3689447.4,3714246.2,30/06/2026 20:53
LD001825,KISUMU,AGO,Aberdare Oil Traders,TRK-436,24400,1737740.8,1762131.8,30/06/2026 13:57
LD001826,Kisumu,IK,Horizon Oil Marketers,TRK-597,31700,1306489.6,1338189.5,30/06/2026 07:00
LD001827,Ksm,PMS,Aberdare Oil Traders,TRK-899,30600,1950240.1,1980830.9,30/06/2026 18:42
LD001828,KISUMU,AGO,Amani Petroleum,TRK-783,31600,4781228.2,4812827.7,2026-06-30 17:38
LD001829,Kisumu,AGO,Horizon Oil Marketers,TRK-882,34700,3333704.9,3368411.5,30/06/2026 08:36
LD001830,KISUMU,AGO,Summit Downstream Ltd,TRK-140,30900,1734256.5,1765155.7,30/06/2026 18:52
LD001831,Ksm,AGO,Summit Downstream Ltd,TRK-743,33100,2715537.6,2748634.6,30/06/2026 21:02
LD001832,KISUMU,AGO,Pioneer Fuels Kenya,TRK-745,24300,3076827.9,3101123.6,2026-06-30 05:13
LD001833,KISUMU,PMS,Rift Valley Fuels Ltd,TRK-969,23700,1494265.9,1517967.0,30/06/2026 18:51
LD001834,Eldoret,AGO,Nyanza Petroleum Co,TRK-902,25100,1138602.8,1163697.8,30/06/2026 16:22
LD001835,Eld,AGO,Tsavo Energy Group,TRK-889,22000,4658778.2,4680763.0,30/06/2026 13:49
LD001836,Eldoret,AGO,Tsavo Energy Group,TRK-977,20600,3914548.1,3935146.0,30/06/2026 16:49
LD001837,Eldoret,PMS,Nyanza Petroleum Co,TRK-413,28400,1808323.7,1836722.4,2026-06-30 22:47
LD001838,ELDORET,AGO,Delta Oil Marketers,TRK-874,33400,4461178.2,4494573.9,2026-06-30 15:39
LD001839,Eldoret,PMS,Mara Fuels,TRK-470,29600,3910145.7,3939746.8,2026-06-30 20:22
LD001840,Eld,PMS,Pioneer Fuels Kenya,TRK-618,30700,1802851.4,1833546.7,30/06/2026 08:12
LD001841,Eldoret,AGO,Summit Downstream Ltd,TRK-177,34100,1779987.0,1814091.9,2026-06-30 22:11
LD001842,Eld,PMS,Aberdare Oil Traders,TRK-448,30200,3797539.0,3827731.4,30/06/2026 17:54
LD001843,ELDORET,PMS,Coastline Energy Ltd,TRK-184,21800,4397857.7,4419647.4,2026-06-30 17:06
LD001844,Eldoret,PMS,Highland Energy Co,TRK-380,35700,3961513.2,3997225.0,30/06/2026 06:15
LD001845,Eldoret,PMS,Nyanza Petroleum Co,TRK-931,21900,4026156.7,4048059.3,2026-06-30 12:15
LD001846,ELDORET,PMS,Crescent Oil Ltd,TRK-549,22800,3899147.9,3921943.0,2026-06-30 12:01
LD001847,Eld,PMS,Summit Downstream Ltd,TRK-496,28100,3719886.8,3747990.0,30/06/2026 21:37
LD001848,Nakuru,AGO,Aberdare Oil Traders,TRK-473,30700,2973920.0,3004616.1,30/06/2026 16:51
LD001849,Nku,AGO,Baraka Downstream,TRK-947,34800,1063407.4,1098210.1,2026-06-30 07:44
LD001850,NAKURU,AGO,Amani Petroleum,TRK-648,21000,2800256.7,2821258.3,2026-06-30 09:06
LD001851,Nku,AGO,Zenith Petroleum,TRK-760,23300,3266072.7,3289366.0,2026-06-30 12:46
LD001852,NAKURU,AGO,Crescent Oil Ltd,TRK-705,27400,2117357.9,2144763.0,2026-06-30 06:29
LD001853,Nakuru,IK,Highland Energy Co,TRK-765,25900,1638159.8,1664060.7,30/06/2026 10:01
LD001854,NAKURU,AGO,Zenith Petroleum,TRK-836,25300,3892228.5,3917533.4,30/06/2026 09:04
LD001855,Nakuru,IK,Crescent Oil Ltd,TRK-821,28100,2996434.6,3024533.3,30/06/2026 05:45
LD001856,KISII,PMS,Highland Energy Co,TRK-411,20300,2440398.5,2460694.1,2026-06-30 19:19
LD001857, Kisii ,AGO,Baraka Downstream,TRK-797,21400,2027320.2,2048720.5,30/06/2026 21:26
LD001858,Kisii,AGO,Zenith Petroleum,TRK-893,24200,4069116.7,4093321.6,2026-06-30 06:45
LD001859,Kisii,AGO,Equator Fuels,TRK-715,34800,2934763.3,2969568.5,2026-06-30 10:46
LD001860,KISII,PMS,Horizon Oil Marketers,TRK-196,30900,4555009.9,4585906.6,30/06/2026 20:46
LD001861,Kisii,AGO,Delta Oil Marketers,TRK-451,31100,1974113.4,2005214.2,2026-06-30 17:44
LD001862,Mombasa,PMS,Uhuru Energy Partners,TRK-611,22400,4193814.0,4216205.3,2026-07-01 10:45
LD001863,Mombasa,PMS,Zenith Petroleum,TRK-748,31300,1761527.1,1792823.0,01/07/2026 11:14
LD001864,Mombasa,AGO,Aberdare Oil Traders,TRK-720,30100,1485487.7,1515586.3,2026-07-01 08:33
LD001865,Mombasa,AGO,Rift Valley Fuels Ltd,TRK-641,35800,4122728.3,4158535.0,2026-07-01 08:10
LD001866,Mombasa,PMS,Pioneer Fuels Kenya,TRK-979,34600,3216397.1,3250987.8,2026-07-01 14:01
LD001867,Mombasa,PMS,Highland Energy Co,TRK-453,22800,2514813.4,2537615.5,2026-07-01 20:11
LD001868,MOMBASA,AGO,Kilele Fuels,TRK-890,30400,4467285.9,4497690.9,2026-07-01 10:57
LD001869,Mombasa,AGO,Crescent Oil Ltd,TRK-650,34300,4679170.3,4713470.8,01/07/2026 19:01
LD001870,Mombasa,IK,Tsavo Energy Group,TRK-271,31800,4027707.4,4059502.9,01/07/2026 08:22
LD001871,Msa,PMS,Mara Fuels,TRK-774,29700,1667149.3,1696852.6,01/07/2026 09:39
LD001872,MOMBASA,IK,Mara Fuels,TRK-244,21400,2855239.3,2876643.7,01/07/2026 22:04
LD001873,Mombasa,PMS,Zenith Petroleum,TRK-591,22800,2349908.2,2372707.9,2026-07-01 17:02
LD001874,Msa,AGO,Amani Petroleum,TRK-819,28800,3478330.4,3507129.2,2026-07-01 15:58
LD001875,Msa,PMS,Equator Fuels,TRK-741,30600,4345165.3,4375763.5,01/07/2026 09:28
LD001876,Msa,PMS,Rift Valley Fuels Ltd,TRK-429,33600,1626451.3,1660049.9,01/07/2026 07:31
LD001877,NAIROBI,PMS,Savannah Petroleum,TRK-142,27400,4612111.5,4639515.1,2026-07-01 14:49
LD001878,Nairobi,PMS,Mara Fuels,TRK-647,35100,3683459.5,3718558.1,2026-07-01 22:11
LD001879,nrb,IK,Zenith Petroleum,TRK-153,30600,2811017.4,2841620.3,2026-07-01 17:12
LD001880,NAIROBI,AGO,Equator Fuels,TRK-290,29700,4397879.6,4427586.1,01/07/2026 06:58
LD001881,Nairobi,PMS,Equator Fuels,TRK-727,28700,4215439.5,4244135.9,2026-07-01 11:31
LD001882,NAIROBI,IK,Horizon Oil Marketers,TRK-104,26100,2777763.8,2803863.9,01/07/2026 11:57
LD001883,nrb,IK,Nyanza Petroleum Co,TRK-957,22300,1409985.3,1432281.0,2026-07-01 17:52
LD001884,Nairobi Depot,PMS,Aberdare Oil Traders,TRK-532,24800,3978387.9,4003188.3,2026-07-01 12:39
LD001885,nrb,IK,Rift Valley Fuels Ltd,TRK-523,35400,3871482.3,3906887.4,01/07/2026 13:26
LD001886,nrb,AGO,Delta Oil Marketers,TRK-110,31200,2486907.9,2518101.8,2026-07-01 11:52
LD001887,Nairobi,AGO,Nyanza Petroleum Co,TRK-217,20300,3812799.1,3833099.3,2026-07-01 19:08
LD001888,Nairobi Depot,IK,Tsavo Energy Group,TRK-271,22600,3262414.1,3285013.2,01/07/2026 20:04
LD001889,Nairobi,PMS,Pioneer Fuels Kenya,TRK-879,28100,1054054.6,1082160.8,01/07/2026 14:18
LD001890,NAIROBI,AGO,Highland Energy Co,TRK-305,33600,4554568.5,4588160.1,2026-07-01 11:05
LD001891,Kisumu,AGO,Nyanza Petroleum Co,TRK-497,31700,2265818.3,2297512.9,2026-07-01 08:07
LD001892,Ksm,AGO,Uhuru Energy Partners,TRK-548,29000,2258256.6,2287253.8,2026-07-01 07:15
LD001893,Kisumu,PMS,Amani Petroleum,TRK-293,21300,3740024.3,3761319.7,01/07/2026 06:42
LD001894,Kisumu,PMS,Mara Fuels,TRK-356,21200,2705190.9,2726397.8,01/07/2026 05:09
LD001895,Ksm,AGO,Summit Downstream Ltd,TRK-398,27100,3674683.5,3701789.2,2026-07-01 06:25
LD001896,Kisumu,PMS,Kilele Fuels,TRK-551,33900,1949944.2,1983838.4,2026-07-01 11:21
LD001897,Kisumu,AGO,Tsavo Energy Group,TRK-425,35700,2545472.5,2581169.8,2026-07-01 14:35
LD001898,Kisumu,AGO,Highland Energy Co,TRK-837,21500,1502823.6,1524315.6,01/07/2026 18:33
LD001899,KISUMU,PMS,Horizon Oil Marketers,TRK-106,26600,4049778.1,4076379.5,2026-07-01 09:57
LD001900,Eld,AGO,Pioneer Fuels Kenya,TRK-329,30300,3603887.0,3634190.5,2026-07-01 17:49
LD001901,ELDORET,AGO,Delta Oil Marketers,TRK-760,33200,2670834.3,2704033.4,01/07/2026 07:01
LD001902,ELDORET,AGO,Nyanza Petroleum Co,TRK-727,35700,3385034.3,3420732.7,01/07/2026 17:28
LD001903,Eldoret,IK,Baraka Downstream,TRK-468,31400,1029431.3,1060828.5,2026-07-01 19:30
LD001904,Eld,PMS,Aberdare Oil Traders,TRK-476,29100,4683083.4,4712183.5,2026-07-01 10:24
LD001905,Eld,PMS,Savannah Petroleum,TRK-827,35500,3162210.7,3197714.0,2026-07-01 14:09
LD001906,ELDORET,IK,Zenith Petroleum,TRK-515,30800,1259597.1,1290396.8,01/07/2026 09:53
LD001907,ELDORET,AGO,Summit Downstream Ltd,TRK-445,27500,1960980.1,1988467.7,01/07/2026 19:28
LD001908,Nku,PMS,Nyanza Petroleum Co,TRK-295,28100,4320811.5,4348903.1,2026-07-01 21:13
LD001909,NAKURU,IK,Kilele Fuels,TRK-882,30600,2353471.5,2384075.2,01/07/2026 16:57
LD001910,Nku,AGO,Baraka Downstream,TRK-655,35500,4559345.6,4594848.3,01/07/2026 11:25
LD001911,Nakuru,PMS,Equator Fuels,TRK-664,29600,3120209.4,3149820.3,01/07/2026 18:03
